#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
1994	1999	1990	1854	3257	2	1
1994	1999	1991	3240	4754	1	1
1994	1999	1992	5431	1807	2	1
1994	2000	1986	34	1864	0	1
1994	2000	1987	65	4518	0	1
1994	2000	1988	940	2612	1	1
1994	2000	1989	1267	5568	3	1
1994	2000	1990	771	3257	2	1
1994	2000	1991	1744	4754	2	1
1994	2000	1992	3672	1807	1	1
1994	2001	1987	104	4518	0	1
1994	2001	1988	209	2612	0	1
1994	2001	1989	874	5568	0	1
1994	2001	1990	719	3257	3	1
1994	2001	1991	1466	4754	3	1
1994	2001	1992	2060	1807	1	1
1994	2002	1988	152	2612	1	1
1994	2002	1989	181	5568	1	1
1994	2002	1990	879	3257	0	1
1994	2002	1991	1230	4754	0	1
1994	2002	1992	1413	1807	0	1
1994	2003	1989	807	5568	1	1
1994	2003	1990	875	3257	0	1
1994	2003	1991	1084	4754	0	1
1994	2003	1992	1568	1807	0	1
1994	2004	1990	340	3257	0	1
1994	2004	1991	403	4754	0	1
1994	2004	1992	926	1807	0	1
1994	2005	1991	49	4754	1	1
1994	2005	1992	152	1807	0	1
1994	2006	1992	317	1807	0	1
1995	1996	1983	19	396	0	1
1995	1996	1984	634	634	0	1
1995	1996	1985	267	789	1	1
1995	1996	1986	770	1111	2	1
1995	1996	1987	1142	1606	5	1
1995	1996	1988	1668	1891	2	1
1995	1996	1989	2454	2927	3	1
1995	1996	1990	2391	2209	1	1
1995	1996	1991	5200	4514	5	1
1995	1996	1992	8371	6855	9	1
1995	1996	1993	12442	1516	2	1
1995	1997	1984	196	634	1	1
1995	1997	1985	711	789	0	1
1995	1997	1986	453	1111	2	1
1995	1997	1987	843	1606	2	1
1995	1997	1988	1475	1891	4	1
1995	1997	1989	2572	2927	2	1
1995	1997	1990	3176	2209	7	1
1995	1997	1991	5654	4514	6	1
1995	1997	1992	9301	6855	6	1
1995	1997	1993	11469	1516	6	1
1995	1998	1985	356	789	2	1
1995	1998	1986	895	1111	2	1
1995	1998	1987	836	1606	3	1
1995	1998	1988	822	1891	5	1
1995	1998	1989	2358	2927	3	1
1995	1998	1990	3095	2209	6	1
1995	1998	1991	3971	4514	9	1
1995	1998	1992	8050	6855	10	1
1995	1998	1993	12984	1516	6	1
1995	1999	1985	120	789	0	1
1995	1999	1986	363	1111	0	1
1995	1999	1987	583	1606	1	1
1995	1999	1988	668	1891	3	1
1995	1999	1989	812	2927	1	1
1995	1999	1990	1854	2209	4	1
1995	1999	1991	3240	4514	7	1
1995	1999	1992	5431	6855	5	1
1995	1999	1993	8156	1516	3	1
1995	2000	1986	34	1111	0	1
1995	2000	1987	65	1606	0	1
1995	2000	1988	940	1891	2	1
1995	2000	1989	1267	2927	0	1
1995	2000	1990	771	2209	2	1
1995	2000	1991	1744	4514	2	1
1995	2000	1992	3672	6855	10	1
1995	2000	1993	6940	1516	4	1
1995	2001	1987	104	1606	0	1
1995	2001	1988	209	1891	0	1
1995	2001	1989	874	2927	2	1
1995	2001	1990	719	2209	1	1
1995	2001	1991	1466	4514	2	1
1995	2001	1992	2060	6855	2	1
1995	2001	1993	3886	1516	1	1
1995	2002	1988	152	1891	0	1
1995	2002	1989	181	2927	0	1
1995	2002	1990	879	2209	3	1
1995	2002	1991	1230	4514	1	1
1995	2002	1992	1413	6855	3	1
1995	2002	1993	2475	1516	5	1
1995	2003	1989	807	2927	0	1
1995	2003	1990	875	2209	0	1
1995	2003	1991	1084	4514	0	1
1995	2003	1992	1568	6855	2	1
1995	2003	1993	3274	1516	0	1
1995	2004	1990	340	2209	0	1
1995	2004	1991	403	4514	0	1
1995	2004	1992	926	6855	0	1
1995	2004	1993	1499	1516	1	1
1995	2005	1991	49	4514	0	1
1995	2005	1992	152	6855	0	1
1995	2005	1993	316	1516	0	1
1995	2006	1992	317	6855	0	1
1995	2006	1993	790	1516	0	1
1995	2007	1993	48	1516	0	1
1996	1997	1984	196	384	0	1
1996	1997	1985	711	307	2	1
1996	1997	1986	453	457	2	1
1996	1997	1987	843	457	3	1
1996	1997	1988	1475	775	1	1
1996	1997	1989	2572	1589	2	1
1996	1997	1990	3176	2062	5	1
1996	1997	1991	5654	3021	3	1
1996	1997	1992	9301	4341	6	1
1996	1997	1993	11469	3542	7	1
1996	1997	1994	6380	1923	2	1
1996	1998	1985	356	307	1	1
1996	1998	1986	895	457	1	1
1996	1998	1987	836	457	3	1
1996	1998	1988	822	775	4	1
1996	1998	1989	2358	1589	6	1
1996	1998	1990	3095	2062	6	1
1996	1998	1991	3971	3021	10	1
1996	1998	1992	8050	4341	7	1
1996	1998	1993	12984	3542	7	1
1996	1998	1994	13500	1923	7	1
1996	1999	1985	120	307	0	1
1996	1999	1986	363	457	0	1
1996	1999	1987	583	457	3	1
1996	1999	1988	668	775	1	1
1996	1999	1989	812	1589	2	1
1996	1999	1990	1854	2062	2	1
1996	1999	1991	3240	3021	5	1
1996	1999	1992	5431	4341	4	1
1996	1999	1993	8156	3542	5	1
1996	1999	1994	9274	1923	4	1
1996	2000	1986	34	457	0	1
1996	2000	1987	65	457	0	1
1996	2000	1988	940	775	2	1
1996	2000	1989	1267	1589	0	1
1996	2000	1990	771	2062	1	1
1996	2000	1991	1744	3021	2	1
1996	2000	1992	3672	4341	5	1
1996	2000	1993	6940	3542	5	1
1996	2000	1994	7871	1923	6	1
1996	2001	1987	104	457	1	1
1996	2001	1988	209	775	1	1
1996	2001	1989	874	1589	1	1
1996	2001	1990	719	2062	2	1
1996	2001	1991	1466	3021	3	1
1996	2001	1992	2060	4341	3	1
1996	2001	1993	3886	3542	1	1
1996	2001	1994	7182	1923	1	1
1996	2002	1988	152	775	0	1
1996	2002	1989	181	1589	0	1
1996	2002	1990	879	2062	2	1
1996	2002	1991	1230	3021	1	1
1996	2002	1992	1413	4341	3	1
1996	2002	1993	2475	3542	1	1
1996	2002	1994	4779	1923	4	1
1996	2003	1989	807	1589	0	1
1996	2003	1990	875	2062	0	1
1996	2003	1991	1084	3021	2	1
1996	2003	1992	1568	4341	2	1
1996	2003	1993	3274	3542	3	1
1996	2003	1994	3869	1923	0	1
1996	2004	1990	340	2062	0	1
1996	2004	1991	403	3021	1	1
1996	2004	1992	926	4341	0	1
1996	2004	1993	1499	3542	0	1
1996	2004	1994	1953	1923	0	1
1996	2005	1991	49	3021	0	1
1996	2005	1992	152	4341	0	1
1996	2005	1993	316	3542	0	1
1996	2005	1994	507	1923	1	1
1996	2006	1992	317	4341	0	1
1996	2006	1993	790	3542	0	1
1996	2006	1994	463	1923	0	1
1996	2007	1993	48	3542	0	1
1996	2007	1994	48	1923	0	1
1996	2008	1994	266	1923	0	1
1997	1998	1985	356	799	3	1
1997	1998	1986	895	260	6	1
1997	1998	1987	836	979	3	1
1997	1998	1988	822	1480	5	1
1997	1998	1989	2358	2117	9	1
1997	1998	1990	3095	1624	10	1
1997	1998	1991	3971	3965	8	1
1997	1998	1992	8050	7131	18	1
1997	1998	1993	12984	9009	32	1
1997	1998	1994	13500	4609	8	1
1997	1998	1995	6057	2070	5	1
1997	1999	1985	120	799	0	1
1997	1999	1986	363	260	1	1
1997	1999	1987	583	979	3	1
1997	1999	1988	668	1480	2	1
1997	1999	1989	812	2117	1	1
1997	1999	1990	1854	1624	4	1
1997	1999	1991	3240	3965	11	1
1997	1999	1992	5431	7131	17	1
1997	1999	1993	8156	9009	19	1
1997	1999	1994	9274	4609	10	1
1997	1999	1995	7984	2070	0	1
1997	2000	1986	34	260	0	1
1997	2000	1987	65	979	0	1
1997	2000	1988	940	1480	2	1
1997	2000	1989	1267	2117	0	1
1997	2000	1990	771	1624	2	1
1997	2000	1991	1744	3965	5	1
1997	2000	1992	3672	7131	9	1
1997	2000	1993	6940	9009	16	1
1997	2000	1994	7871	4609	10	1
1997	2000	1995	9606	2070	6	1
1997	2001	1987	104	979	0	1
1997	2001	1988	209	1480	0	1
1997	2001	1989	874	2117	3	1
1997	2001	1990	719	1624	2	1
1997	2001	1991	1466	3965	3	1
1997	2001	1992	2060	7131	8	1
1997	2001	1993	3886	9009	7	1
1997	2001	1994	7182	4609	5	1
1997	2001	1995	8639	2070	4	1
1997	2002	1988	152	1480	0	1
1997	2002	1989	181	2117	3	1
1997	2002	1990	879	1624	1	1
1997	2002	1991	1230	3965	0	1
1997	2002	1992	1413	7131	5	1
1997	2002	1993	2475	9009	7	1
1997	2002	1994	4779	4609	8	1
1997	2002	1995	4471	2070	4	1
1997	2003	1989	807	2117	0	1
1997	2003	1990	875	1624	3	1
1997	2003	1991	1084	3965	0	1
1997	2003	1992	1568	7131	2	1
1997	2003	1993	3274	9009	4	1
1997	2003	1994	3869	4609	2	1
1997	2003	1995	4672	2070	0	1
1997	2004	1990	340	1624	1	1
1997	2004	1991	403	3965	0	1
1997	2004	1992	926	7131	0	1
1997	2004	1993	1499	9009	0	1
1997	2004	1994	1953	4609	1	1
1997	2004	1995	2057	2070	0	1
1997	2005	1991	49	3965	0	1
1997	2005	1992	152	7131	0	1
1997	2005	1993	316	9009	0	1
1997	2005	1994	507	4609	1	1
1997	2005	1995	806	2070	1	1
1997	2006	1992	317	7131	0	1
1997	2006	1993	790	9009	0	1
1997	2006	1994	463	4609	1	1
1997	2006	1995	451	2070	0	1
1997	2007	1993	48	9009	0	1
1997	2007	1994	48	4609	0	1
1997	2007	1995	90	2070	0	1
1997	2008	1994	266	4609	0	1
1997	2008	1995	532	2070	0	1
1998	1999	1985	120	47	0	1
1998	1999	1986	363	526	0	1
1998	1999	1987	583	326	1	1
1998	1999	1988	668	702	1	1
1998	1999	1989	812	814	4	1
1998	1999	1990	1854	1297	3	1
1998	1999	1991	3240	3109	14	1
1998	1999	1992	5431	4041	8	1
1998	1999	1993	8156	5253	11	1
1998	1999	1994	9274	4349	8	1
1998	1999	1995	7984	1308	8	1
1998	1999	1996	8396	128	2	1
1998	2000	1986	34	526	1	1
1998	2000	1987	65	326	0	1
1998	2000	1988	940	702	1	1
1998	2000	1989	1267	814	0	1
1998	2000	1990	771	1297	1	1
1998	2000	1991	1744	3109	1	1
1998	2000	1992	3672	4041	9	1
1998	2000	1993	6940	5253	8	1
1998	2000	1994	7871	4349	9	1
1998	2000	1995	9606	1308	7	1
1998	2000	1996	13110	128	3	1
1998	2001	1987	104	326	1	1
1998	2001	1988	209	702	1	1
1998	2001	1989	874	814	1	1
1998	2001	1990	719	1297	1	1
1998	2001	1991	1466	3109	4	1
1998	2001	1992	2060	4041	6	1
1998	2001	1993	3886	5253	7	1
1998	2001	1994	7182	4349	12	1
1998	2001	1995	8639	1308	8	1
1998	2001	1996	11100	128	0	1
1998	2002	1988	152	702	0	1
1998	2002	1989	181	814	0	1
1998	2002	1990	879	1297	1	1
1998	2002	1991	1230	3109	2	1
1998	2002	1992	1413	4041	4	1
1998	2002	1993	2475	5253	3	1
1998	2002	1994	4779	4349	5	1
1998	2002	1995	4471	1308	3	1
1998	2002	1996	7880	128	2	1
1998	2003	1989	807	814	2	1
1998	2003	1990	875	1297	0	1
1998	2003	1991	1084	3109	3	1
1998	2003	1992	1568	4041	2	1
1998	2003	1993	3274	5253	1	1
1998	2003	1994	3869	4349	3	1
1998	2003	1995	4672	1308	2	1
1998	2003	1996	7925	128	2	1
1998	2004	1990	340	1297	0	1
1998	2004	1991	403	3109	0	1
1998	2004	1992	926	4041	1	1
1998	2004	1993	1499	5253	1	1
1998	2004	1994	1953	4349	2	1
1998	2004	1995	2057	1308	2	1
1998	2004	1996	3721	128	0	1
1998	2005	1991	49	3109	0	1
1998	2005	1992	152	4041	0	1
1998	2005	1993	316	5253	0	1
1998	2005	1994	507	4349	0	1
1998	2005	1995	806	1308	0	1
1998	2005	1996	1156	128	0	1
1998	2006	1992	317	4041	1	1
1998	2006	1993	790	5253	0	1
1998	2006	1994	463	4349	0	1
1998	2006	1995	451	1308	0	1
1998	2006	1996	868	128	0	1
1998	2007	1993	48	5253	0	1
1998	2007	1994	48	4349	0	1
1998	2007	1995	90	1308	0	1
1998	2007	1996	326	128	0	1
1998	2008	1994	266	4349	0	1
1998	2008	1995	532	1308	0	1
1998	2009	1996	31	128	0	1
1998	2010	1996	63	128	0	1
1999	2000	1986	34	144	0	1
1999	2000	1987	65	457	0	1
1999	2000	1988	940	220	1	1
1999	2000	1989	1267	494	0	1
1999	2000	1990	771	649	1	1
1999	2000	1991	1744	803	0	1
1999	2000	1992	3672	1604	2	1
1999	2000	1993	6940	2097	9	1
1999	2000	1994	7871	2482	10	1
1999	2000	1995	9606	1777	2	1
1999	2000	1996	13110	1563	4	1
1999	2000	1997	6088	89	1	1
1999	2001	1987	104	457	0	1
1999	2001	1988	209	220	1	1
1999	2001	1989	874	494	1	1
1999	2001	1990	719	649	2	1
1999	2001	1991	1466	803	3	1
1999	2001	1992	2060	1604	1	1
1999	2001	1993	3886	2097	7	1
1999	2001	1994	7182	2482	2	1
1999	2001	1995	8639	1777	7	1
1999	2001	1996	11100	1563	1	1
1999	2001	1997	9072	89	1	1
1999	2002	1988	152	220	0	1
1999	2002	1989	181	494	0	1
1999	2002	1990	879	649	0	1
1999	2002	1991	1230	803	0	1
1999	2002	1992	1413	1604	1	1
1999	2002	1993	2475	2097	4	1
1999	2002	1994	4779	2482	7	1
1999	2002	1995	4471	1777	3	1
1999	2002	1996	7880	1563	0	1
1999	2002	1997	7640	89	1	1
1999	2003	1989	807	494	0	1
1999	2003	1990	875	649	0	1
1999	2003	1991	1084	803	1	1
1999	2003	1992	1568	1604	1	1
1999	2003	1993	3274	2097	2	1
1999	2003	1994	3869	2482	1	1
1999	2003	1995	4672	1777	1	1
1999	2003	1996	7925	1563	2	1
1999	2003	1997	9167	89	1	1
1999	2004	1990	340	649	0	1
1999	2004	1991	403	803	1	1
1999	2004	1992	926	1604	1	1
1999	2004	1993	1499	2097	0	1
1999	2004	1994	1953	2482	0	1
1999	2004	1995	2057	1777	0	1
1999	2004	1996	3721	1563	0	1
1999	2004	1997	4023	89	1	1
1999	2005	1991	49	803	0	1
1999	2005	1992	152	1604	0	1
1999	2005	1993	316	2097	1	1
1999	2005	1994	507	2482	0	1
1999	2005	1995	806	1777	1	1
1999	2005	1996	1156	1563	0	1
1999	2005	1997	1099	89	0	1
1999	2006	1992	317	1604	0	1
1999	2006	1993	790	2097	0	1
1999	2006	1994	463	2482	0	1
1999	2006	1995	451	1777	0	1
1999	2006	1996	868	1563	0	1
1999	2006	1997	1037	89	0	1
1999	2007	1993	48	2097	0	1
1999	2007	1994	48	2482	0	1
1999	2007	1995	90	1777	0	1
1999	2007	1996	326	1563	0	1
1999	2007	1997	482	89	0	1
1999	2008	1994	266	2482	0	1
1999	2008	1995	532	1777	0	1
1999	2008	1997	443	89	0	1
1999	2009	1996	31	1563	0	1
1999	2009	1997	55	89	0	1
1999	2010	1996	63	1563	0	1
1999	2010	1997	226	89	0	1
2000	2001	1987	104	43	0	1
2000	2001	1988	209	253	0	1
2000	2001	1989	874	126	1	1
2000	2001	1990	719	201	0	1
2000	2001	1991	1466	348	1	1
2000	2001	1992	2060	482	3	1
2000	2001	1993	3886	695	1	1
2000	2001	1994	7182	1013	3	1
2000	2001	1995	8639	572	3	1
2000	2001	1996	11100	1088	5	1
2000	2001	1997	9072	616	0	1
2000	2001	1998	7097	115	0	1
2000	2002	1988	152	253	0	1
2000	2002	1989	181	126	1	1
2000	2002	1990	879	201	0	1
2000	2002	1991	1230	348	0	1
2000	2002	1992	1413	482	4	1
2000	2002	1993	2475	695	2	1
2000	2002	1994	4779	1013	4	1
2000	2002	1995	4471	572	3	1
2000	2002	1996	7880	1088	1	1
2000	2002	1997	7640	616	1	1
2000	2002	1998	10581	115	0	1
2000	2003	1989	807	126	0	1
2000	2003	1990	875	201	0	1
2000	2003	1991	1084	348	3	1
2000	2003	1992	1568	482	0	1
2000	2003	1993	3274	695	1	1
2000	2003	1994	3869	1013	2	1
2000	2003	1995	4672	572	2	1
2000	2003	1996	7925	1088	1	1
2000	2003	1997	9167	616	3	1
2000	2003	1998	11472	115	1	1
2000	2004	1990	340	201	0	1
2000	2004	1991	403	348	0	1
2000	2004	1992	926	482	0	1
2000	2004	1993	1499	695	2	1
2000	2004	1994	1953	1013	0	1
2000	2004	1995	2057	572	1	1
2000	2004	1996	3721	1088	1	1
2000	2004	1997	4023	616	2	1
2000	2004	1998	6889	115	0	1
2000	2005	1991	49	348	0	1
2000	2005	1992	152	482	0	1
2000	2005	1993	316	695	0	1
2000	2005	1994	507	1013	0	1
2000	2005	1995	806	572	0	1
2000	2005	1996	1156	1088	0	1
2000	2005	1997	1099	616	0	1
2000	2005	1998	2311	115	0	1
2000	2006	1992	317	482	0	1
2000	2006	1993	790	695	0	1
2000	2006	1994	463	1013	0	1
2000	2006	1995	451	572	0	1
2000	2006	1996	868	1088	0	1
2000	2006	1997	1037	616	0	1
2000	2006	1998	1504	115	0	1
2000	2007	1993	48	695	0	1
2000	2007	1994	48	1013	0	1
2000	2007	1995	90	572	0	1
2000	2007	1996	326	1088	0	1
2000	2007	1997	482	616	0	1
2000	2007	1998	646	115	0	1
2000	2008	1994	266	1013	0	1
2000	2008	1995	532	572	0	1
2000	2008	1997	443	616	0	1
2000	2008	1998	3007	115	0	1
2000	2009	1996	31	1088	0	1
2000	2009	1997	55	616	0	1
2000	2009	1998	79	115	0	1
2000	2010	1996	63	1088	0	1
2000	2010	1997	226	616	0	1
2000	2010	1998	603	115	0	1
2001	2002	1988	152	47	0	1
2001	2002	1989	181	497	1	1
2001	2002	1990	879	429	0	1
2001	2002	1991	1230	634	2	1
2001	2002	1992	1413	1352	2	1
2001	2002	1993	2475	2083	1	1
2001	2002	1994	4779	2269	13	1
2001	2002	1995	4471	1947	14	1
2001	2002	1996	7880	4178	11	1
2001	2002	1997	7640	4105	16	1
2001	2002	1998	10581	2475	10	1
2001	2002	1999	11983	607	2	1
2001	2003	1989	807	497	1	1
2001	2003	1990	875	429	0	1
2001	2003	1991	1084	634	3	1
2001	2003	1992	1568	1352	0	1
2001	2003	1993	3274	2083	3	1
2001	2003	1994	3869	2269	3	1
2001	2003	1995	4672	1947	8	1
2001	2003	1996	7925	4178	9	1
2001	2003	1997	9167	4105	10	1
2001	2003	1998	11472	2475	7	1
2001	2003	1999	19246	607	6	1
2001	2004	1990	340	429	1	1
2001	2004	1991	403	634	0	1
2001	2004	1992	926	1352	1	1
2001	2004	1993	1499	2083	3	1
2001	2004	1994	1953	2269	1	1
2001	2004	1995	2057	1947	2	1
2001	2004	1996	3721	4178	5	1
2001	2004	1997	4023	4105	10	1
2001	2004	1998	6889	2475	3	1
2001	2004	1999	12953	607	1	1
2001	2005	1991	49	634	0	1
2001	2005	1992	152	1352	0	1
2001	2005	1993	316	2083	0	1
2001	2005	1994	507	2269	0	1
2001	2005	1995	806	1947	1	1
2001	2005	1996	1156	4178	1	1
2001	2005	1997	1099	4105	4	1
2001	2005	1998	2311	2475	2	1
2001	2005	1999	5298	607	2	1
2001	2006	1992	317	1352	0	1
2001	2006	1993	790	2083	0	1
2001	2006	1994	463	2269	0	1
2001	2006	1995	451	1947	1	1
2001	2006	1996	868	4178	0	1
2001	2006	1997	1037	4105	0	1
2001	2006	1998	1504	2475	1	1
2001	2006	1999	3305	607	0	1
2001	2007	1993	48	2083	1	1
2001	2007	1994	48	2269	0	1
2001	2007	1995	90	1947	1	1
2001	2007	1996	326	4178	0	1
2001	2007	1997	482	4105	1	1
2001	2007	1998	646	2475	1	1
2001	2007	1999	1458	607	1	1
2001	2008	1994	266	2269	0	1
2001	2008	1995	532	1947	0	1
2001	2008	1997	443	4105	0	1
2001	2008	1998	3007	2475	0	1
2001	2008	1999	842	607	0	1
2001	2009	1996	31	4178	0	1
2001	2009	1997	55	4105	0	1
2001	2009	1998	79	2475	0	1
2001	2009	1999	281	607	0	1
2001	2010	1996	63	4178	0	1
2001	2010	1997	226	4105	0	1
2001	2010	1998	603	2475	0	1
2001	2010	1999	872	607	0	1
2002	2003	1989	807	26	1	1
2002	2003	1990	875	134	0	1
2002	2003	1991	1084	276	3	1
2002	2003	1992	1568	210	1	1
2002	2003	1993	3274	755	5	1
2002	2003	1994	3869	619	4	1
2002	2003	1995	4672	589	7	1
2002	2003	1996	7925	2651	6	1
2002	2003	1997	9167	1854	4	1
2002	2003	1998	11472	3887	7	1
2002	2003	1999	19246	5519	14	1
2002	2003	2000	3759	752	3	1
2002	2004	1990	340	134	0	1
2002	2004	1991	403	276	0	1
2002	2004	1992	926	210	0	1
2002	2004	1993	1499	755	2	1
2002	2004	1994	1953	619	0	1
2002	2004	1995	2057	589	3	1
2002	2004	1996	3721	2651	1	1
2002	2004	1997	4023	1854	3	1
2002	2004	1998	6889	3887	10	1
2002	2004	1999	12953	5519	13	1
2002	2004	2000	4517	752	2	1
2002	2005	1991	49	276	0	1
2002	2005	1992	152	210	0	1
2002	2005	1993	316	755	0	1
2002	2005	1994	507	619	0	1
2002	2005	1995	806	589	1	1
2002	2005	1996	1156	2651	0	1
2002	2005	1997	1099	1854	0	1
2002	2005	1998	2311	3887	2	1
2002	2005	1999	5298	5519	4	1
2002	2005	2000	3529	752	4	1
2002	2006	1992	317	210	0	1
2002	2006	1993	790	755	0	1
2002	2006	1994	463	619	0	1
2002	2006	1995	451	589	0	1
2002	2006	1996	868	2651	0	1
2002	2006	1997	1037	1854	1	1
2002	2006	1998	1504	3887	1	1
2002	2006	1999	3305	5519	2	1
2002	2006	2000	4694	752	0	1
2002	2007	1993	48	755	0	1
2002	2007	1994	48	619	0	1
2002	2007	1995	90	589	0	1
2002	2007	1996	326	2651	0	1
2002	2007	1997	482	1854	0	1
2002	2007	1998	646	3887	2	1
2002	2007	1999	1458	5519	0	1
2002	2007	2000	2181	752	1	1
2002	2008	1994	266	619	0	1
2002	2008	1995	532	589	0	1
2002	2008	1997	443	1854	0	1
2002	2008	1998	3007	3887	0	1
2002	2008	1999	842	5519	0	1
2002	2008	2000	3019	752	0	1
2002	2009	1996	31	2651	0	1
2002	2009	1997	55	1854	0	1
2002	2009	1998	79	3887	0	1
2002	2009	1999	281	5519	0	1
2002	2009	2000	442	752	0	1
2002	2010	1996	63	2651	0	1
2002	2010	1997	226	1854	0	1
2002	2010	1998	603	3887	0	1
2002	2010	1999	872	5519	0	1
2002	2010	2000	1209	752	0	1
2003	2004	1990	340	64	0	1
2003	2004	1991	403	192	0	1
2003	2004	1992	926	27	0	1
2003	2004	1993	1499	342	1	1
2003	2004	1994	1953	298	1	1
2003	2004	1995	2057	231	0	1
2003	2004	1996	3721	841	2	1
2003	2004	1997	4023	719	1	1
2003	2004	1998	6889	1509	4	1
2003	2004	1999	12953	3071	11	1
2003	2004	2000	4517	552	6	1
2003	2004	2001	26328	3960	6	1
